plate	well	depth	expt	round	sample	phage_library	notes	ID
5	G7	1.0	027i	R2i	2+.G7	alpaca		05-G7
5	G8	1.0	027i	R2i	2+.G8	alpaca		05-G8
5	G9	1.0	027i	R2i	2+.G9	alpaca		05-G9
5	G10	1.0	027i	R2i	2+.G10	alpaca		05-G10
5	G11	1.0	027i	R2i	2+.G11	alpaca		05-G11
5	G12	1.0	027i	R2i	2+.G12	alpaca		05-G12
5	H1	1.0	027i	R2i	2+.H1	alpaca		05-H1
5	H2	1.0	027i	R2i	2+.H2	alpaca		05-H2
5	H3	1.0	027i	R2i	2+.H3	alpaca		05-H3
5	H4	1.0	027i	R2i	2+.H4	alpaca		05-H4
5	H5	1.0	027i	R2i	2+.H5	alpaca		05-H5
5	H6	1.0	027i	R2i	2+.H6	alpaca		05-H6
5	H7	1.0	027i	R2i	2+.H7	alpaca		05-H7
5	H8	1.0	027i	R2i	2+.H8	alpaca		05-H8
5	H9	1.0	027i	R2i	2+.H9	alpaca		05-H9
5	H10	1.0	027i	R2i	2+.H10	alpaca		05-H10
5	H11	1.0	027i	R2i	2+.H11	alpaca		05-H11
6	A1	1.0	027i	R3i	2+.A1	alpaca		06-A1
6	A3	1.0	027i	R3i	2+.A3	alpaca		06-A3
6	A4	1.0	027i	R3i	2+.A4	alpaca		06-A4
6	A5	1.0	027i	R3i	2+.A5	alpaca		06-A5
6	A6	1.0	027i	R3i	2+.A6	alpaca		06-A6
6	A8	1.0	027i	R3i	2+.A8	alpaca		06-A8
6	A9	1.0	027i	R3i	2+.A9	alpaca		06-A9
6	A10	1.0	027i	R3i	2+.A10	alpaca		06-A10
6	A11	1.0	027i	R3i	2+.A11	alpaca		06-A11
6	A12	1.0	027i	R3i	2+.A12	alpaca		06-A12
6	B1	1.0	027i	R3i	2+.B1	alpaca		06-B1
6	B2	1.0	027i	R3i	2+.B2	alpaca		06-B2
6	B3	1.0	027i	R3i	2+.B3	alpaca		06-B3
6	B4	1.0	027i	R3i	2+.B4	alpaca		06-B4
6	B5	1.0	027i	R3i	2+.B5	alpaca		06-B5
6	B8	1.0	027i	R3i	2+.B8	alpaca		06-B8
6	B10	1.0	027i	R3i	2+.B10	alpaca		06-B10
6	B11	1.0	027i	R3i	2+.B11	alpaca		06-B11
6	C1	1.0	027i	R3i	2+.C1	alpaca		06-C1
6	C2	1.0	027i	R3i	2+.C2	alpaca		06-C2
6	C3	1.0	027i	R3i	2+.C3	alpaca		06-C3
6	C4	1.0	027i	R3i	2+.C4	alpaca		06-C4
6	C5	1.0	027i	R3i	2+.C5	alpaca		06-C5
6	C6	1.0	027i	R3i	2+.C6	alpaca		06-C6
6	C7	1.0	027i	R3i	2+.C7	alpaca		06-C7
6	C8	1.0	027i	R3i	2+.C8	alpaca		06-C8
6	C9	1.0	027i	R3i	2+.C9	alpaca		06-C9
6	C10	1.0	027i	R3i	2+.C10	alpaca		06-C10
6	C11	1.0	027i	R3i	2+.C11	alpaca		06-C11
6	C12	1.0	027i	R3i	2+.C12	alpaca		06-C12
6	D1	1.0	027i	R3i	2+.D1	alpaca		06-D1
6	D3	1.0	027i	R3i	2+.D3	alpaca		06-D3
6	D4	1.0	027i	R3i	2+.D4	alpaca		06-D4
6	D5	1.0	027i	R3i	2+.D5	alpaca		06-D5
6	D6	1.0	027i	R3i	2+.D6	alpaca		06-D6
6	D7	1.0	027i	R3i	2+.D7	alpaca		06-D7
6	D8	1.0	027i	R3i	2+.D8	alpaca		06-D8
6	D9	1.0	027i	R3i	2+.D9	alpaca		06-D9
6	D10	1.0	027i	R3i	2+.D10	alpaca		06-D10
6	D11	1.0	027i	R3i	2+.D11	alpaca		06-D11
6	D12	1.0	027i	R3i	2+.D12	alpaca		06-D12
6	E1	1.0	027i	R3i	2+.E1	alpaca		06-E1
6	E2	1.0	027i	R3i	2+.E2	alpaca		06-E2
6	E3	1.0	027i	R3i	2+.E3	alpaca		06-E3
6	E4	1.0	027i	R3i	2+.E4	alpaca		06-E4
6	E5	1.0	027i	R3i	2+.E5	alpaca		06-E5
6	E6	1.0	027i	R3i	2+.E6	alpaca		06-E6
6	E7	1.0	027i	R3i	2+.E7	alpaca		06-E7
6	E8	1.0	027i	R3i	2+.E8	alpaca		06-E8
6	E9	1.0	027i	R3i	2+.E9	alpaca		06-E9
6	E10	1.0	027i	R3i	2+.E10	alpaca		06-E10
6	E11	1.0	027i	R3i	2+.E11	alpaca		06-E11
6	E12	1.0	027i	R3i	2+.E12	alpaca		06-E12
6	F1	1.0	027i	R3i	2+.F1	alpaca		06-F1
6	F2	1.0	027i	R3i	2+.F2	alpaca		06-F2
6	F3	1.0	027i	R3i	2+.F3	alpaca		06-F3
6	F4	1.0	027i	R3i	2+.F4	alpaca		06-F4
6	F5	1.0	027i	R3i	2+.F5	alpaca		06-F5
6	F6	1.0	027i	R3i	2+.F6	alpaca		06-F6
6	F7	1.0	027i	R3i	2+.F7	alpaca		06-F7
6	F8	1.0	027i	R3i	2+.F8	alpaca		06-F8
6	F9	1.0	027i	R3i	2+.F9	alpaca		06-F9
6	F10	1.0	027i	R3i	2+.F10	alpaca		06-F10
6	F11	1.0	027i	R3i	2+.F11	alpaca		06-F11
6	F12	1.0	027i	R3i	2+.F12	alpaca		06-F12
6	G1	1.0	027i	R3i	2+.G1	alpaca		06-G1
6	G2	1.0	027i	R3i	2+.G2	alpaca		06-G2
6	G3	1.0	027i	R3i	2+.G3	alpaca		06-G3
6	G4	1.0	027i	R3i	2+.G4	alpaca		06-G4
6	G5	1.0	027i	R3i	2+.G5	alpaca		06-G5
6	G6	1.0	027i	R3i	2+.G6	alpaca		06-G6
6	G7	1.0	027i	R3i	2+.G7	alpaca		06-G7
6	G8	1.0	027i	R3i	2+.G8	alpaca		06-G8
6	G9	1.0	027i	R3i	2+.G9	alpaca		06-G9
6	G10	1.0	027i	R3i	2+.G10	alpaca		06-G10
6	G11	1.0	027i	R3i	2+.G11	alpaca		06-G11
6	G12	1.0	027i	R3i	2+.G12	alpaca		06-G12
6	H3	1.0	027i	R3i	2+.H3	alpaca		06-H3
6	H4	1.0	027i	R3i	2+.H4	alpaca		06-H4
6	H5	1.0	027i	R3i	2+.H5	alpaca		06-H5
6	H6	1.0	027i	R3i	2+.H6	alpaca		06-H6
6	H8	1.0	027i	R3i	2+.H8	alpaca		06-H8
6	H9	1.0	027i	R3i	2+.H9	alpaca		06-H9
7	A1	1.0	027i	R4i	2+.A1	alpaca		07-A1
7	A2	1.0	027i	R4i	2+.A2	alpaca		07-A2
7	A3	1.0	027i	R4i	2+.A3	alpaca		07-A3
7	A4	1.0	027i	R4i	2+.A4	alpaca		07-A4
7	A5	1.0	027i	R4i	2+.A5	alpaca		07-A5
7	A6	1.0	027i	R4i	2+.A6	alpaca		07-A6
7	A7	1.0	027i	R4i	2+.A7	alpaca		07-A7
7	A8	1.0	027i	R4i	2+.A8	alpaca		07-A8
7	A9	1.0	027i	R4i	2+.A9	alpaca		07-A9
7	A10	1.0	027i	R4i	2+.A10	alpaca		07-A10
7	A11	1.0	027i	R4i	2+.A11	alpaca		07-A11
7	A12	1.0	027i	R4i	2+.A12	alpaca		07-A12
7	B1	1.0	027i	R4i	2+.B1	alpaca		07-B1
7	B2	1.0	027i	R4i	2+.B2	alpaca		07-B2
7	B3	1.0	027i	R4i	2+.B3	alpaca		07-B3
7	B4	1.0	027i	R4i	2+.B4	alpaca		07-B4
7	B5	1.0	027i	R4i	2+.B5	alpaca		07-B5
7	B6	1.0	027i	R4i	2+.B6	alpaca		07-B6
7	B7	1.0	027i	R4i	2+.B7	alpaca		07-B7
7	B8	1.0	027i	R4i	2+.B8	alpaca		07-B8
7	B9	1.0	027i	R4i	2+.B9	alpaca		07-B9
7	B10	1.0	027i	R4i	2+.B10	alpaca		07-B10
7	B11	1.0	027i	R4i	2+.B11	alpaca		07-B11
7	B12	1.0	027i	R4i	2+.B12	alpaca		07-B12
7	C1	1.0	027i	R4i	2+.C1	alpaca		07-C1
7	C2	1.0	027i	R4i	2+.C2	alpaca		07-C2
7	C3	1.0	027i	R4i	2+.C3	alpaca		07-C3
7	C4	1.0	027i	R4i	2+.C4	alpaca		07-C4
7	C5	1.0	027i	R4i	2+.C5	alpaca		07-C5
7	C6	1.0	027i	R4i	2+.C6	alpaca		07-C6
7	C7	1.0	027i	R4i	2+.C7	alpaca		07-C7
7	C8	1.0	027i	R4i	2+.C8	alpaca		07-C8
7	C9	1.0	027i	R4i	2+.C9	alpaca		07-C9
7	C10	1.0	027i	R4i	2+.C10	alpaca		07-C10
7	C11	1.0	027i	R4i	2+.C11	alpaca		07-C11
7	C12	1.0	027i	R4i	2+.C12	alpaca		07-C12
7	D1	1.0	027i	R4i	2+.D1	alpaca		07-D1
7	D2	1.0	027i	R4i	2+.D2	alpaca		07-D2
7	D3	1.0	027i	R4i	2+.D3	alpaca		07-D3
7	D4	1.0	027i	R4i	2+.D4	alpaca		07-D4
7	D5	1.0	027i	R4i	2+.D5	alpaca		07-D5
7	D6	1.0	027i	R4i	2+.D6	alpaca		07-D6
7	D7	1.0	027i	R4i	2+.D7	alpaca		07-D7
7	D8	1.0	027i	R4i	2+.D8	alpaca		07-D8
7	D9	1.0	027i	R4i	2+.D9	alpaca		07-D9
7	D10	1.0	027i	R4i	2+.D10	alpaca		07-D10
7	D11	1.0	027i	R4i	2+.D11	alpaca		07-D11
7	D12	1.0	027i	R4i	2+.D12	alpaca		07-D12
7	E1	1.0	027i	R4i	2+.E1	alpaca		07-E1
7	E2	1.0	027i	R4i	2+.E2	alpaca		07-E2
7	E3	1.0	027i	R4i	2+.E3	alpaca		07-E3
7	E4	1.0	027i	R4i	2+.E4	alpaca		07-E4
7	E5	1.0	027i	R4i	2+.E5	alpaca		07-E5
7	E6	1.0	027i	R4i	2+.E6	alpaca		07-E6
7	E8	1.0	027i	R4i	2+.E8	alpaca		07-E8
7	E9	1.0	027i	R4i	2+.E9	alpaca		07-E9
7	E10	1.0	027i	R4i	2+.E10	alpaca		07-E10
7	E11	1.0	027i	R4i	2+.E11	alpaca		07-E11
7	E12	1.0	027i	R4i	2+.E12	alpaca		07-E12
7	F1	1.0	027i	R4i	2+.F1	alpaca		07-F1
7	F2	1.0	027i	R4i	2+.F2	alpaca		07-F2
7	F3	1.0	027i	R4i	2+.F3	alpaca		07-F3
7	F4	1.0	027i	R4i	2+.F4	alpaca		07-F4
7	F5	1.0	027i	R4i	2+.F5	alpaca		07-F5
7	F6	1.0	027i	R4i	2+.F6	alpaca		07-F6
7	F7	1.0	027i	R4i	2+.F7	alpaca		07-F7
7	F8	1.0	027i	R4i	2+.F8	alpaca		07-F8
7	F9	1.0	027i	R4i	2+.F9	alpaca		07-F9
7	F10	1.0	027i	R4i	2+.F10	alpaca		07-F10
7	F11	1.0	027i	R4i	2+.F11	alpaca		07-F11
7	F12	1.0	027i	R4i	2+.F12	alpaca		07-F12
7	G1	1.0	027i	R4i	2+.G1	alpaca		07-G1
7	G3	1.0	027i	R4i	2+.G3	alpaca		07-G3
7	G4	1.0	027i	R4i	2+.G4	alpaca		07-G4
7	G5	1.0	027i	R4i	2+.G5	alpaca		07-G5
7	G6	1.0	027i	R4i	2+.G6	alpaca		07-G6
7	G7	1.0	027i	R4i	2+.G7	alpaca		07-G7
7	G8	1.0	027i	R4i	2+.G8	alpaca		07-G8
7	G9	1.0	027i	R4i	2+.G9	alpaca		07-G9
7	G10	1.0	027i	R4i	2+.G10	alpaca		07-G10
7	G11	1.0	027i	R4i	2+.G11	alpaca		07-G11
7	G12	1.0	027i	R4i	2+.G12	alpaca		07-G12
7	H1	1.0	027i	R4i	2+.H1	alpaca		07-H1
7	H2	1.0	027i	R4i	2+.H2	alpaca		07-H2
7	H3	1.0	027i	R4i	2+.H3	alpaca		07-H3
7	H4	1.0	027i	R4i	2+.H4	alpaca		07-H4
7	H5	1.0	027i	R4i	2+.H5	alpaca		07-H5
7	H6	1.0	027i	R4i	2+.H6	alpaca		07-H6
7	H7	1.0	027i	R4i	2+.H7	alpaca		07-H7
7	H8	1.0	027i	R4i	2+.H8	alpaca		07-H8
7	H9	1.0	027i	R4i	2+.H9	alpaca		07-H9
7	H10	1.0	027i	R4i	2+.H10	alpaca		07-H10
7	H11	1.0	027i	R4i	2+.H11	alpaca		07-H11
8	A1	1.0	027i	R5i	2+.A1	alpaca		08-A1
8	A2	1.0	027i	R5i	2+.A2	alpaca		08-A2
8	A3	1.0	027i	R5i	2+.A3	alpaca		08-A3
8	A4	1.0	027i	R5i	2+.A4	alpaca		08-A4
8	A5	1.0	027i	R5i	2+.A5	alpaca		08-A5
8	A6	1.0	027i	R5i	2+.A6	alpaca		08-A6
8	A7	1.0	027i	R5i	2+.A7	alpaca		08-A7
8	A8	1.0	027i	R5i	2+.A8	alpaca		08-A8
8	A9	1.0	027i	R5i	2+.A9	alpaca		08-A9
8	A10	1.0	027i	R5i	2+.A10	alpaca		08-A10
8	A12	1.0	027i	R5i	2+.A12	alpaca		08-A12
8	B1	1.0	027i	R5i	2+.B1	alpaca		08-B1
8	B2	1.0	027i	R5i	2+.B2	alpaca		08-B2
8	B3	1.0	027i	R5i	2+.B3	alpaca		08-B3
8	B4	1.0	027i	R5i	2+.B4	alpaca		08-B4
8	B5	1.0	027i	R5i	2+.B5	alpaca		08-B5
8	B6	1.0	027i	R5i	2+.B6	alpaca		08-B6
8	B7	1.0	027i	R5i	2+.B7	alpaca		08-B7
8	B8	1.0	027i	R5i	2+.B8	alpaca		08-B8
8	B9	1.0	027i	R5i	2+.B9	alpaca		08-B9
8	B10	1.0	027i	R5i	2+.B10	alpaca		08-B10
8	B11	1.0	027i	R5i	2+.B11	alpaca		08-B11
8	C1	1.0	027i	R5i	2+.C1	alpaca		08-C1
8	C2	1.0	027i	R5i	2+.C2	alpaca		08-C2
8	C3	1.0	027i	R5i	2+.C3	alpaca		08-C3
8	C4	1.0	027i	R5i	2+.C4	alpaca		08-C4
8	C5	1.0	027i	R5i	2+.C5	alpaca		08-C5
8	C6	1.0	027i	R5i	2+.C6	alpaca		08-C6
8	C7	1.0	027i	R5i	2+.C7	alpaca		08-C7
8	C8	1.0	027i	R5i	2+.C8	alpaca		08-C8
8	C9	1.0	027i	R5i	2+.C9	alpaca		08-C9
8	C10	1.0	027i	R5i	2+.C10	alpaca		08-C10
8	C11	1.0	027i	R5i	2+.C11	alpaca		08-C11
8	D1	1.0	027i	R5i	2+.D1	alpaca		08-D1
8	D2	1.0	027i	R5i	2+.D2	alpaca		08-D2
8	D3	1.0	027i	R5i	2+.D3	alpaca		08-D3
8	D4	1.0	027i	R5i	2+.D4	alpaca		08-D4
8	D5	1.0	027i	R5i	2+.D5	alpaca		08-D5
8	D6	1.0	027i	R5i	2+.D6	alpaca		08-D6
8	D7	1.0	027i	R5i	2+.D7	alpaca		08-D7
8	D8	1.0	027i	R5i	2+.D8	alpaca		08-D8
8	D9	1.0	027i	R5i	2+.D9	alpaca		08-D9
8	D10	1.0	027i	R5i	2+.D10	alpaca		08-D10
8	D11	1.0	027i	R5i	2+.D11	alpaca		08-D11
8	E2	1.0	027i	R5i	2+.E2	alpaca		08-E2
8	E3	1.0	027i	R5i	2+.E3	alpaca		08-E3
8	E4	1.0	027i	R5i	2+.E4	alpaca		08-E4
8	E5	1.0	027i	R5i	2+.E5	alpaca		08-E5
8	E6	1.0	027i	R5i	2+.E6	alpaca		08-E6
8	E7	1.0	027i	R5i	2+.E7	alpaca		08-E7
8	E8	1.0	027i	R5i	2+.E8	alpaca		08-E8
8	E9	1.0	027i	R5i	2+.E9	alpaca		08-E9
8	F1	1.0	027i	R5i	2+.F1	alpaca		08-F1
8	F2	1.0	027i	R5i	2+.F2	alpaca		08-F2
8	F3	1.0	027i	R5i	2+.F3	alpaca		08-F3
8	F4	1.0	027i	R5i	2+.F4	alpaca		08-F4
8	F5	1.0	027i	R5i	2+.F5	alpaca		08-F5
8	F6	1.0	027i	R5i	2+.F6	alpaca		08-F6
8	F7	1.0	027i	R5i	2+.F7	alpaca		08-F7
8	F8	1.0	027i	R5i	2+.F8	alpaca		08-F8
8	F9	1.0	027i	R5i	2+.F9	alpaca		08-F9
8	F10	1.0	027i	R5i	2+.F10	alpaca		08-F10
8	G1	1.0	027i	R5i	2+.G1	alpaca		08-G1
8	G2	1.0	027i	R5i	2+.G2	alpaca		08-G2
8	G3	1.0	027i	R5i	2+.G3	alpaca		08-G3
8	G4	1.0	027i	R5i	2+.G4	alpaca		08-G4
8	G5	1.0	027i	R5i	2+.G5	alpaca		08-G5
8	G6	1.0	027i	R5i	2+.G6	alpaca		08-G6
8	G8	1.0	027i	R5i	2+.G8	alpaca		08-G8
8	G9	1.0	027i	R5i	2+.G9	alpaca		08-G9
8	G10	1.0	027i	R5i	2+.G10	alpaca		08-G10
8	G11	1.0	027i	R5i	2+.G11	alpaca		08-G11
8	G12	1.0	027i	R5i	2+.G12	alpaca		08-G12
8	H1	1.0	027i	R5i	2+.H1	alpaca		08-H1
8	H2	1.0	027i	R5i	2+.H2	alpaca		08-H2
8	H3	1.0	027i	R5i	2+.H3	alpaca		08-H3
8	H5	1.0	027i	R5i	2+.H5	alpaca		08-H5
8	H8	1.0	027i	R5i	2+.H8	alpaca		08-H8
8	H9	1.0	027i	R5i	2+.H9	alpaca		08-H9
8	H10	1.0	027i	R5i	2+.H10	alpaca		08-H10
8	H11	1.0	027i	R5i	2+.H11	alpaca		08-H11
8	H12	1.0	027i	R5i	2+.H12	alpaca		08-H12
9	A1	1.0	027i	R1o	1+.A1	alpaca		09-A1
9	A2	1.0	027i	R1o	1+.A2	alpaca		09-A2
9	A3	1.0	027i	R1o	1+.A3	alpaca		09-A3
9	A4	1.0	027i	R1o	1+.A4	alpaca		09-A4
9	A5	1.0	027i	R1o	1+.A5	alpaca		09-A5
9	A6	1.0	027i	R1o	1+.A6	alpaca		09-A6
9	A7	1.0	027i	R1o	1+.A7	alpaca		09-A7
9	A8	1.0	027i	R1o	1+.A8	alpaca		09-A8
9	A9	1.0	027i	R1o	1+.A9	alpaca		09-A9
9	A11	1.0	027i	R1o	1+.A11	alpaca		09-A11
9	A12	1.0	027i	R1o	1+.A12	alpaca		09-A12
9	B1	1.0	027i	R1o	1+.B1	alpaca		09-B1
9	B2	1.0	027i	R1o	1+.B2	alpaca		09-B2
9	B3	1.0	027i	R1o	1+.B3	alpaca		09-B3
9	B4	1.0	027i	R1o	1+.B4	alpaca		09-B4
9	B5	1.0	027i	R1o	1+.B5	alpaca		09-B5
9	B6	1.0	027i	R1o	1+.B6	alpaca		09-B6
9	B7	1.0	027i	R1o	1+.B7	alpaca		09-B7
9	B8	1.0	027i	R1o	1+.B8	alpaca		09-B8
9	B9	1.0	027i	R1o	1+.B9	alpaca		09-B9
9	B10	1.0	027i	R1o	1+.B10	alpaca		09-B10
9	B11	1.0	027i	R1o	1+.B11	alpaca		09-B11
9	C1	1.0	027i	R2o	1+.A1	alpaca		09-C1
9	C2	1.0	027i	R2o	1+.A2	alpaca		09-C2
9	C3	1.0	027i	R2o	1+.A3	alpaca		09-C3
9	C4	1.0	027i	R2o	1+.A4	alpaca		09-C4
9	C5	1.0	027i	R2o	1+.A5	alpaca		09-C5
9	C6	1.0	027i	R2o	1+.A6	alpaca		09-C6
9	C7	1.0	027i	R2o	1+.A7	alpaca		09-C7
9	C8	1.0	027i	R2o	1+.A8	alpaca		09-C8
9	C9	1.0	027i	R2o	1+.A9	alpaca		09-C9
9	C10	1.0	027i	R2o	1+.A10	alpaca		09-C10
9	C11	1.0	027i	R2o	1+.A11	alpaca		09-C11
9	C12	1.0	027i	R2o	1+.A12	alpaca		09-C12
9	D1	1.0	027i	R2o	1+.B1	alpaca		09-D1
9	D2	1.0	027i	R2o	1+.B2	alpaca		09-D2
9	D3	1.0	027i	R2o	1+.B3	alpaca		09-D3
9	D4	1.0	027i	R2o	1+.B4	alpaca		09-D4
9	D5	1.0	027i	R2o	1+.B5	alpaca		09-D5
9	D6	1.0	027i	R2o	1+.B6	alpaca		09-D6
9	D7	1.0	027i	R2o	1+.B7	alpaca		09-D7
9	D8	1.0	027i	R2o	1+.B8	alpaca		09-D8
9	D9	1.0	027i	R2o	1+.B9	alpaca		09-D9
9	D10	1.0	027i	R2o	1+.B10	alpaca		09-D10
9	D11	1.0	027i	R2o	1+.B11	alpaca		09-D11
9	D12	1.0	027i	R2o	1+.B12	alpaca		09-D12
9	E1	1.0	027i	R3o	1+.A1	alpaca		09-E1
9	E2	1.0	027i	R3o	1+.A2	alpaca		09-E2
9	E3	1.0	027i	R3o	1+.A3	alpaca		09-E3
9	E4	1.0	027i	R3o	1+.A4	alpaca		09-E4
9	E5	1.0	027i	R3o	1+.A5	alpaca		09-E5
9	E6	1.0	027i	R3o	1+.A6	alpaca		09-E6
9	E7	1.0	027i	R3o	1+.A7	alpaca		09-E7
9	E8	1.0	027i	R3o	1+.A8	alpaca		09-E8
9	E9	1.0	027i	R3o	1+.A9	alpaca		09-E9
9	E10	1.0	027i	R3o	1+.A10	alpaca		09-E10
9	E11	1.0	027i	R3o	1+.A11	alpaca		09-E11
9	E12	1.0	027i	R3o	1+.A12	alpaca		09-E12
9	F1	1.0	027i	R3o	1+.B1	alpaca		09-F1
9	F2	1.0	027i	R3o	1+.B2	alpaca		09-F2
9	F3	1.0	027i	R3o	1+.B3	alpaca		09-F3
9	F4	1.0	027i	R3o	1+.B4	alpaca		09-F4
9	F5	1.0	027i	R3o	1+.B5	alpaca		09-F5
9	F6	1.0	027i	R3o	1+.B6	alpaca		09-F6
9	F7	1.0	027i	R3o	1+.B7	alpaca		09-F7
9	F8	1.0	027i	R3o	1+.B8	alpaca		09-F8
9	F9	1.0	027i	R3o	1+.B9	alpaca		09-F9
9	F10	1.0	027i	R3o	1+.B10	alpaca		09-F10
9	F11	1.0	027i	R3o	1+.B11	alpaca		09-F11
9	F12	1.0	027i	R3o	1+.B12	alpaca		09-F12
9	G1	1.0	027i	R4o	1+.A1	alpaca		09-G1
9	G2	1.0	027i	R4o	1+.A2	alpaca		09-G2
9	G3	1.0	027i	R4o	1+.A3	alpaca		09-G3
9	G4	1.0	027i	R4o	1+.A4	alpaca		09-G4
9	G5	1.0	027i	R4o	1+.A5	alpaca		09-G5
9	G6	1.0	027i	R4o	1+.A6	alpaca		09-G6
9	G7	1.0	027i	R4o	1+.A7	alpaca		09-G7
9	G8	1.0	027i	R4o	1+.A8	alpaca		09-G8
9	G9	1.0	027i	R4o	1+.A9	alpaca		09-G9
9	G10	1.0	027i	R4o	1+.A10	alpaca		09-G10
9	G11	1.0	027i	R4o	1+.A11	alpaca		09-G11
9	G12	1.0	027i	R4o	1+.A12	alpaca		09-G12
9	H1	1.0	027i	R4o	1+.B1	alpaca		09-H1
9	H2	1.0	027i	R4o	1+.B2	alpaca		09-H2
9	H3	1.0	027i	R4o	1+.B3	alpaca		09-H3
9	H4	1.0	027i	R4o	1+.B4	alpaca		09-H4
9	H5	1.0	027i	R4o	1+.B5	alpaca		09-H5
9	H6	1.0	027i	R4o	1+.B6	alpaca		09-H6
9	H7	1.0	027i	R4o	1+.B7	alpaca		09-H7
9	H8	1.0	027i	R4o	1+.B8	alpaca		09-H8
9	H9	1.0	027i	R4o	1+.B9	alpaca		09-H9
9	H10	1.0	027i	R4o	1+.B10	alpaca		09-H10
9	H11	1.0	027i	R4o	1+.B11	alpaca		09-H11
9	H12	1.0	027i	R4o	1+.B12	alpaca		09-H12
10	A1	1.0	027i	R1o	2+.C1	alpaca		10-A1
10	A2	1.0	027i	R1o	2+.C2	alpaca		10-A2
10	A3	1.0	027i	R1o	2+.C3	alpaca		10-A3
10	A4	1.0	027i	R1o	2+.C4	alpaca		10-A4
10	A5	1.0	027i	R1o	2+.C5	alpaca		10-A5
10	A6	1.0	027i	R1o	2+.C6	alpaca		10-A6
10	A7	1.0	027i	R1o	2+.C7	alpaca		10-A7
10	A8	1.0	027i	R1o	2+.C8	alpaca		10-A8
10	A9	1.0	027i	R1o	2+.C9	alpaca		10-A9
10	A10	1.0	027i	R1o	2+.C10	alpaca		10-A10
10	A11	1.0	027i	R1o	2+.C11	alpaca		10-A11
10	A12	1.0	027i	R1o	2+.C12	alpaca		10-A12
10	B1	1.0	027i	R1o	2+.D1	alpaca		10-B1
10	B2	1.0	027i	R1o	2+.D2	alpaca		10-B2
10	B3	1.0	027i	R1o	2+.D3	alpaca		10-B3
10	B4	1.0	027i	R1o	2+.D4	alpaca		10-B4
10	B5	1.0	027i	R1o	2+.D5	alpaca		10-B5
10	B6	1.0	027i	R1o	2+.D6	alpaca		10-B6
10	B7	1.0	027i	R1o	2+.D7	alpaca		10-B7
10	B8	1.0	027i	R1o	2+.D8	alpaca		10-B8
10	B9	1.0	027i	R1o	2+.D9	alpaca		10-B9
10	B10	1.0	027i	R1o	2+.D10	alpaca		10-B10
10	B11	1.0	027i	R1o	2+.D11	alpaca		10-B11
10	B12	1.0	027i	R1o	2+.D12	alpaca		10-B12
10	C1	1.0	027i	R2o	2+.C1	alpaca		10-C1
10	C2	1.0	027i	R2o	2+.C2	alpaca		10-C2
10	C3	1.0	027i	R2o	2+.C3	alpaca		10-C3
10	C4	1.0	027i	R2o	2+.C4	alpaca		10-C4
10	C5	1.0	027i	R2o	2+.C5	alpaca		10-C5
10	C6	1.0	027i	R2o	2+.C6	alpaca		10-C6
10	C7	1.0	027i	R2o	2+.C7	alpaca		10-C7
10	C8	1.0	027i	R2o	2+.C8	alpaca		10-C8
10	C9	1.0	027i	R2o	2+.C9	alpaca		10-C9
10	C10	1.0	027i	R2o	2+.C10	alpaca		10-C10
10	C11	1.0	027i	R2o	2+.C11	alpaca		10-C11
10	C12	1.0	027i	R2o	2+.C12	alpaca		10-C12
10	D1	1.0	027i	R2o	2+.D1	alpaca		10-D1
10	D2	1.0	027i	R2o	2+.D2	alpaca		10-D2
10	D3	1.0	027i	R2o	2+.D3	alpaca		10-D3
10	D4	1.0	027i	R2o	2+.D4	alpaca		10-D4
10	D5	1.0	027i	R2o	2+.D5	alpaca		10-D5
10	D6	1.0	027i	R2o	2+.D6	alpaca		10-D6
10	D7	1.0	027i	R2o	2+.D7	alpaca		10-D7
10	D8	1.0	027i	R2o	2+.D8	alpaca		10-D8
10	D9	1.0	027i	R2o	2+.D9	alpaca		10-D9
10	D10	1.0	027i	R2o	2+.D10	alpaca		10-D10
10	D11	1.0	027i	R2o	2+.D11	alpaca		10-D11
10	D12	1.0	027i	R2o	2+.D12	alpaca		10-D12
10	E1	1.0	027i	R3o	2+.C1	alpaca		10-E1
10	E2	1.0	027i	R3o	2+.C2	alpaca		10-E2
10	E3	1.0	027i	R3o	2+.C3	alpaca		10-E3
10	E4	1.0	027i	R3o	2+.C4	alpaca		10-E4
10	E5	1.0	027i	R3o	2+.C5	alpaca		10-E5
10	E6	1.0	027i	R3o	2+.C6	alpaca		10-E6
10	E7	1.0	027i	R3o	2+.C7	alpaca		10-E7
10	E8	1.0	027i	R3o	2+.C8	alpaca		10-E8
10	E9	1.0	027i	R3o	2+.C9	alpaca		10-E9
10	E10	1.0	027i	R3o	2+.C10	alpaca		10-E10
10	E11	1.0	027i	R3o	2+.C11	alpaca		10-E11
10	E12	1.0	027i	R3o	2+.C12	alpaca		10-E12
10	F1	1.0	027i	R3o	2+.D1	alpaca		10-F1
10	F2	1.0	027i	R3o	2+.D2	alpaca		10-F2
10	F3	1.0	027i	R3o	2+.D3	alpaca		10-F3
10	F4	1.0	027i	R3o	2+.D4	alpaca		10-F4
10	F5	1.0	027i	R3o	2+.D5	alpaca		10-F5
10	F6	1.0	027i	R3o	2+.D6	alpaca		10-F6
10	F7	1.0	027i	R3o	2+.D7	alpaca		10-F7
